date,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
08-18,31.6,18.7,11.6,35.6,23.8,19.6,18.7,20.2,26.5,26.8,25.6,38.1,31.9,,11.6,18.7,20.0,28.7,34.9,38.1,25.6
08-19,30.9,18.0,11.8,34.8,23.3,18.8,18.6,20.9,26.3,26.6,26.1,37.4,31.9,,11.8,18.2,20.1,28.3,34.2,37.4,26.1
08-20,30.8,18.7,11.3,34.1,23.4,18.9,17.9,20.0,25.8,26.2,26.3,36.9,32.1,,11.3,18.1,19.6,28.1,33.7,36.9,25.8
08-21,30.4,19.0,11.9,36.4,22.6,19.0,18.3,20.1,25.4,25.9,26.3,38.0,32.4,,11.9,18.4,19.7,28.0,35.6,38.0,25.4
08-22,30.1,18.1,12.2,37.0,22.5,19.1,18.2,19.8,25.1,25.7,29.4,39.6,32.5,,12.2,18.1,19.5,29.7,36.1,39.6,25.1
08-23,29.7,18.2,12.3,41.7,22.0,18.2,18.2,19.5,24.7,25.2,33.2,39.8,32.8,,12.3,18.2,19.0,30.9,38.5,41.7,24.7
08-24,29.2,17.7,11.9,42.2,21.7,18.6,18.0,20.5,24.3,25.3,33.8,39.8,33.4,,11.9,17.8,19.7,30.9,38.6,42.2,24.3
08-25,28.8,18.3,12.0,41.8,21.1,18.4,18.0,20.6,24.0,24.9,33.5,38.8,35.0,,12.0,18.1,19.8,30.7,38.0,41.8,24.0
08-26,28.6,17.9,12.0,41.8,20.9,18.0,18.4,20.4,24.4,24.6,32.9,38.7,36.3,,12.0,17.9,19.6,30.3,38.2,41.8,24.4
08-27,28.2,17.9,12.3,45.1,20.6,17.8,19.0,20.3,23.7,25.1,32.9,38.0,36.7,,12.3,17.8,19.7,30.1,37.7,45.1,23.7
08-28,27.7,17.3,11.9,46.0,21.0,17.6,18.9,19.9,23.5,24.7,31.9,37.7,37.6,,11.9,17.3,19.5,29.4,37.7,46.0,23.5
08-29,27.5,17.7,12.2,45.3,20.4,17.8,18.5,20.0,23.3,24.5,32.2,37.0,37.4,,12.2,17.7,19.4,29.4,37.3,45.3,23.3
08-30,27.9,16.9,12.4,45.0,20.4,17.8,18.5,19.6,23.2,24.6,31.6,36.6,37.1,,12.4,17.1,19.2,29.4,37.0,45.0,23.2
08-31,27.9,17.6,13.9,44.4,20.3,18.1,18.4,19.2,23.2,23.8,31.2,36.0,36.6,,13.9,17.7,18.9,29.2,36.5,44.4,23.2
09-01,28.1,17.5,13.2,43.7,19.8,18.3,18.5,19.9,23.9,23.2,30.8,35.5,35.8,,13.2,17.6,19.3,29.2,35.7,43.7,23.2
09-02,27.5,17.5,13.5,42.9,19.9,17.7,18.2,19.7,23.1,23.2,30.6,35.1,35.3,,13.5,17.5,19.1,28.8,35.2,42.9,23.1
09-03,27.5,17.7,13.6,42.3,19.0,18.2,17.6,19.6,23.3,22.9,31.2,34.6,35.0,,13.6,17.6,18.7,29.0,34.9,42.3,22.9
09-04,27.3,18.1,13.0,41.7,18.7,18.0,17.9,19.5,23.5,23.2,30.6,34.0,34.7,,13.0,17.9,18.5,28.6,34.5,41.7,23.2
09-05,27.2,18.9,13.7,41.0,18.4,17.7,18.1,19.1,23.7,23.1,30.4,33.3,43.5,,13.7,17.8,18.7,28.5,39.5,43.5,23.1
09-06,26.8,19.1,13.6,40.4,17.8,18.3,17.6,19.2,23.3,22.9,29.5,33.1,43.8,,13.6,17.6,18.7,27.8,39.0,43.8,22.9
09-07,27.0,19.4,13.6,40.1,17.9,18.0,17.6,18.9,23.8,23.1,29.0,32.4,43.2,,13.6,17.7,18.5,27.8,38.5,43.2,23.1
09-08,26.5,19.7,16.3,39.9,18.0,17.6,18.1,19.3,23.3,22.8,28.5,32.1,42.5,,16.3,17.6,18.8,27.3,38.3,42.5,22.8
09-09,26.3,19.3,17.9,42.0,17.1,17.1,17.8,18.8,23.5,21.9,28.4,31.8,41.6,,17.1,17.2,18.4,27.1,39.6,42.0,21.9
09-10,26.4,20.1,18.1,42.7,17.1,17.6,17.4,18.2,23.3,21.0,28.0,31.0,40.8,,17.1,17.4,18.2,27.0,38.8,42.7,21.0
09-11,26.0,20.6,18.3,42.8,16.7,17.3,17.4,17.9,23.2,21.7,28.0,30.4,40.0,,16.7,17.3,18.1,26.8,38.0,42.8,21.7
09-12,25.9,20.8,20.0,42.2,16.5,17.2,17.6,18.0,23.8,21.4,28.2,30.1,39.5,,16.5,17.3,19.2,26.9,37.6,42.2,21.4
09-13,25.9,20.7,25.5,41.7,16.4,17.3,17.3,18.2,24.0,21.4,28.3,29.8,38.8,,16.4,17.3,19.7,26.9,37.0,41.7,24.0
09-14,25.8,21.6,28.1,41.1,15.9,16.8,17.6,17.8,24.7,21.4,28.0,29.5,38.4,,15.9,16.9,20.0,28.0,36.6,41.1,24.7
09-15,27.5,22.0,32.3,41.0,16.4,18.5,16.9,17.4,25.4,21.6,28.0,30.1,38.1,,16.4,17.0,20.4,28.8,36.9,41.0,25.4
09-16,27.0,22.6,30.7,40.5,16.2,18.9,17.3,17.7,26.0,21.5,28.0,30.0,37.9,,16.2,17.4,20.5,28.8,36.4,40.5,26.0
09-17,26.7,22.8,30.6,39.9,17.1,19.8,17.0,17.4,26.2,21.7,27.7,30.2,37.8,,17.0,17.2,20.9,28.7,36.3,39.9,26.2
09-18,33.6,22.9,30.7,39.4,23.3,20.4,17.0,17.5,26.7,21.2,27.2,30.1,37.4,,17.0,18.0,22.2,30.4,36.6,39.4,26.7
09-19,35.3,23.0,30.4,39.6,25.8,20.2,17.3,17.1,26.3,21.7,27.3,30.1,37.1,,17.1,17.9,22.5,30.3,36.7,39.6,26.3
09-20,35.0,23.3,29.8,39.0,25.8,20.7,24.7,16.9,26.6,21.1,27.3,30.0,36.8,,16.9,20.8,24.2,29.9,36.5,39.0,26.6
09-21,35.5,23.4,28.8,38.3,26.3,22.1,27.9,16.1,26.5,21.6,27.2,30.6,36.5,,16.1,21.7,25.1,29.5,36.3,38.3,27.2
09-22,34.9,23.5,28.8,37.9,25.9,23.8,31.5,16.3,27.4,21.4,27.2,30.5,36.2,,16.3,21.8,25.1,30.9,35.9,37.9,27.4
09-23,35.0,23.3,26.6,38.1,26.2,29.3,39.1,16.2,27.2,21.4,27.2,30.4,39.3,,16.2,21.8,26.4,32.3,38.9,39.3,27.2
09-24,34.8,23.4,27.8,37.9,26.0,35.2,41.2,16.2,27.8,21.6,27.2,30.0,38.9,,16.2,21.9,26.7,34.9,38.7,41.2,27.8
09-25,34.4,24.4,27.6,38.0,26.3,40.0,44.4,16.0,28.1,21.6,26.9,30.0,39.0,,16.0,22.1,26.6,35.8,39.8,44.4,28.1
09-26,34.5,24.2,27.3,37.7,25.6,49.3,43.7,15.9,28.8,21.8,27.0,30.0,38.8,,15.9,22.3,26.4,35.8,42.7,49.3,28.8
09-27,34.0,24.4,30.4,37.5,25.8,49.3,42.0,15.5,29.1,21.3,26.8,29.8,38.8,,15.5,22.0,26.4,35.4,41.4,49.3,29.8
09-28,34.8,24.7,31.2,45.5,25.9,48.2,40.8,15.4,29.2,21.4,26.8,29.8,38.5,,15.4,22.1,26.4,36.3,44.6,48.2,29.8
09-29,34.0,25.2,30.7,50.9,25.2,48.1,40.9,15.3,29.8,20.9,26.4,29.8,38.2,,15.3,21.7,25.9,35.6,46.6,50.9,29.8
09-30,34.2,24.9,30.5,49.4,25.5,48.2,40.1,15.4,33.5,21.2,26.4,29.7,37.7,,15.4,22.0,26.1,35.6,46.6,49.4,30.5
