date,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-06,29.2,20.8,42.9,26.4,32.5,24.3,14.7,23.7,24.7,21.9,18.7,,14.7,18.7,21.9,26.4,32.5,42.9,24.3
02-07,27.0,23.9,41.5,33.7,33.5,28.0,7.3,31.0,31.0,24.7,19.0,,7.3,19.0,24.7,31.0,33.7,41.5,28.0
02-08,29.1,30.8,39.6,39.7,37.6,33.4,19.6,33.1,34.4,30.7,22.9,,19.6,22.9,30.7,34.4,39.6,39.7,33.1
02-09,18.9,33.4,42.1,39.6,44.2,37.0,25.9,25.0,33.4,30.5,13.5,,13.5,18.9,25.9,37.0,42.1,44.2,33.4
02-10,15.2,29.7,34.6,37.8,43.7,27.0,25.6,24.6,29.3,31.1,25.8,,15.2,24.6,25.8,31.1,37.8,43.7,29.3
02-11,12.8,24.1,32.8,37.9,36.0,22.5,16.5,18.8,32.6,32.7,33.7,,12.8,16.5,22.5,32.8,36.0,37.9,32.6
02-12,12.6,30.4,35.1,40.7,34.8,29.3,22.9,19.1,30.1,26.5,28.9,,12.6,19.1,26.5,30.4,35.1,40.7,29.3
02-13,20.9,36.7,39.6,38.9,34.4,30.4,30.7,22.5,27.3,30.1,29.2,,20.9,22.5,29.2,34.4,38.9,39.6,30.4
02-14,21.5,37.7,40.1,32.4,31.9,31.8,32.1,30.7,22.3,33.0,19.8,,19.8,21.5,30.7,32.4,37.7,40.1,31.9
02-15,22.2,42.3,35.2,32.6,30.9,22.1,29.9,30.2,19.0,33.9,9.2,,9.2,19.0,22.2,32.6,35.2,42.3,30.2
02-16,29.2,38.2,24.3,36.0,35.4,19.8,16.8,34.3,20.3,23.2,10.0,,10.0,16.8,20.3,34.3,36.0,38.2,24.3
02-17,31.1,34.9,23.5,42.9,34.5,30.6,15.0,28.6,16.2,19.2,22.6,,15.0,16.2,22.6,31.1,34.9,42.9,28.6
02-18,19.1,37.2,32.4,36.5,34.9,35.3,13.8,22.1,12.8,23.7,25.4,,12.8,13.8,22.1,34.9,36.5,37.2,25.4
02-19,29.0,28.8,36.9,35.8,31.8,22.2,9.9,25.2,26.2,28.4,26.8,,9.9,22.2,26.2,29.0,35.8,36.9,28.4
02-20,24.3,16.9,33.0,37.4,33.3,9.0,9.9,23.8,27.0,32.5,29.1,,9.0,9.9,23.8,32.5,33.3,37.4,27.0
02-21,21.0,27.1,24.4,34.6,37.7,15.3,18.3,34.5,18.5,26.2,31.0,,15.3,18.3,21.0,31.0,34.6,37.7,26.2
02-22,14.5,30.0,23.5,27.9,36.1,16.3,18.2,35.7,27.2,19.8,17.0,,14.5,16.3,18.2,27.9,35.7,36.1,23.5
02-23,17.2,33.9,25.4,21.6,17.1,15.4,14.8,27.6,30.3,18.0,13.4,,13.4,14.8,17.1,25.4,30.3,33.9,18.0
02-24,12.9,36.2,27.6,24.4,11.9,11.6,18.0,22.1,26.0,12.0,20.9,,11.6,11.9,12.9,24.4,27.6,36.2,20.9
02-25,20.8,36.3,28.8,33.2,14.0,17.6,27.7,14.5,21.5,12.3,33.3,,12.3,14.0,17.6,28.8,33.3,36.3,21.5
02-26,15.3,36.3,22.4,35.5,19.4,29.0,31.9,22.0,25.2,12.7,22.8,,12.7,15.3,22.0,29.0,35.5,36.3,22.8
02-27,14.4,32.4,20.5,39.8,25.2,29.7,34.5,28.0,14.9,24.9,20.7,,14.4,14.9,20.7,29.7,34.5,39.8,25.2
02-28,21.6,32.0,23.4,36.3,19.5,25.5,33.2,32.7,13.3,31.6,16.9,,13.3,16.9,21.6,32.0,33.2,36.3,25.5
02-29,,,,36.1,,,,35.5,,,,,13.3,16.9,21.6,32.0,33.2,36.3,25.5
03-01,30.0,31.5,28.0,37.5,16.7,29.6,35.1,32.7,23.0,36.4,21.1,,16.7,21.1,28.0,32.7,36.4,37.5,30.0
03-02,37.0,30.9,30.5,38.3,25.6,37.0,32.6,26.2,29.6,38.4,18.3,,18.3,25.6,29.6,37.0,38.3,38.4,30.9
03-03,36.8,33.4,21.8,40.7,33.2,38.2,30.0,30.9,35.5,41.9,20.6,,20.6,21.8,30.9,36.8,40.7,41.9,33.4
03-04,27.6,33.2,15.4,40.8,38.1,21.6,26.5,33.2,29.8,33.4,25.0,,15.4,21.6,26.5,33.2,38.1,40.8,29.8
03-05,31.2,32.7,22.2,42.9,35.6,15.2,31.1,35.1,35.0,24.3,26.8,,15.2,22.2,26.8,35.0,35.6,42.9,31.2
03-06,39.1,38.6,29.6,36.5,16.2,22.1,36.6,41.4,40.6,19.7,29.5,,16.2,19.7,29.5,38.6,40.6,41.4,36.5
03-07,39.0,30.5,33.4,26.1,26.3,31.4,33.7,41.4,42.8,12.7,29.1,,12.7,26.1,29.1,33.7,41.4,42.8,31.4
03-08,32.3,30.6,33.8,27.3,36.2,35.3,29.1,34.9,42.4,16.3,27.9,,16.3,27.3,29.1,34.9,36.2,42.4,32.3
03-09,24.4,36.3,33.6,29.6,39.8,37.1,24.4,34.6,35.9,22.0,27.9,,22.0,24.4,27.9,35.9,37.1,39.8,33.6
03-10,27.8,41.2,36.2,37.4,41.6,35.5,30.2,35.0,26.1,14.4,33.4,,14.4,26.1,30.2,36.2,41.2,41.6,35.0
03-11,30.4,25.0,37.9,45.3,40.6,35.8,32.5,35.9,23.4,15.1,30.6,,15.1,23.4,30.4,35.9,40.6,45.3,32.5
03-12,34.0,28.9,36.8,37.6,39.7,35.4,33.7,37.9,27.1,26.1,27.4,,26.1,27.1,28.9,36.8,37.9,39.7,34.0
03-13,37.5,33.4,38.3,35.9,39.5,36.4,24.1,33.9,23.4,29.5,26.2,,23.4,24.1,29.5,36.4,38.3,39.5,33.9
03-14,42.4,33.3,38.1,33.2,43.3,42.8,19.8,33.3,25.2,27.1,31.6,,19.8,25.2,31.6,38.1,42.8,43.3,33.3
03-15,45.1,27.5,42.2,26.9,46.8,30.5,21.6,37.0,32.0,35.1,32.0,,21.6,26.9,30.5,37.0,45.1,46.8,32.0
03-16,39.6,35.3,45.6,29.0,46.5,28.8,28.3,40.6,28.7,32.8,22.7,,22.7,28.3,28.8,39.6,45.6,46.5,32.8
03-17,34.5,34.6,46.3,34.8,46.4,32.6,30.8,39.5,29.4,24.6,16.5,,16.5,24.6,30.8,34.8,46.3,46.4,34.5
03-18,30.5,19.2,42.1,33.8,50.3,21.7,33.6,32.9,36.1,27.6,19.9,,19.2,19.9,27.6,33.8,42.1,50.3,32.9
03-19,32.7,24.1,38.4,34.0,49.0,19.9,32.4,28.0,41.9,33.7,26.8,,19.9,24.1,28.0,34.0,41.9,49.0,32.7
03-20,36.2,33.9,38.8,39.8,48.7,27.3,34.4,27.0,39.9,35.1,25.6,,25.6,27.0,33.9,38.8,39.9,48.7,35.1
03-21,31.1,36.0,40.4,45.8,48.0,36.5,32.6,30.4,28.1,28.6,25.9,,25.9,28.1,30.4,36.5,45.8,48.0,32.6
03-22,26.9,32.5,43.1,34.9,45.6,42.8,28.0,31.7,28.0,25.8,26.1,,25.8,26.1,28.0,34.9,43.1,45.6,31.7
03-23,12.5,32.6,40.6,23.8,32.6,34.9,32.1,30.4,25.4,32.0,23.1,,12.5,23.1,25.4,32.6,34.9,40.6,32.0
03-24,16.1,35.2,36.7,28.8,35.7,37.3,33.5,33.7,26.2,37.8,17.7,,16.1,17.7,28.8,35.7,37.3,37.8,33.7
