date,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
12-01,13.6,33.4,17.1,21.0,39.9,28.0,31.3,18.5,38.1,33.3,33.8,18.1,18.9,34.0,19.8,26.6,20.3,40.6,32.9,,13.6,17.9,20.0,33.4,38.5,40.6,28.0
12-02,13.8,28.0,9.7,22.6,36.1,17.1,38.5,22.3,37.0,35.1,36.7,30.0,14.5,39.9,18.1,33.1,17.6,44.2,18.0,,9.7,14.4,18.0,35.7,38.8,44.2,28.0
12-03,22.3,15.4,18.5,41.4,26.1,9.9,35.6,14.4,27.5,15.3,33.4,35.6,19.2,30.9,13.8,32.2,29.1,41.0,30.2,,9.9,14.3,18.8,31.7,36.7,41.4,27.5
12-04,30.2,9.5,34.3,42.3,23.9,21.0,35.2,12.6,36.9,1.2,36.3,32.7,29.1,15.3,12.6,36.3,34.0,41.0,34.3,,1.2,11.9,22.2,34.9,37.7,42.3,32.7
12-05,23.5,12.2,32.7,34.0,25.5,15.3,33.3,5.4,37.4,-0.6,36.5,25.3,14.4,16.9,24.4,30.2,35.6,35.1,24.1,,-0.6,10.8,19.5,33.0,35.8,37.4,25.3
12-06,20.8,13.5,29.5,29.8,36.7,4.1,30.9,12.0,32.4,4.3,36.7,36.1,14.0,19.9,27.5,31.6,36.7,31.1,21.6,,4.1,10.5,20.3,31.4,36.7,36.7,29.5
12-07,24.8,2.1,33.3,29.1,37.4,11.8,28.9,25.2,25.9,10.8,35.8,37.9,7.5,25.7,29.7,34.9,36.0,32.4,22.6,,2.1,10.1,24.9,32.9,36.2,37.9,28.9
12-08,27.9,14.7,37.0,20.5,24.1,3.6,37.6,25.5,19.2,1.2,39.4,37.6,18.3,31.5,27.9,30.0,38.5,32.9,20.7,,1.2,12.5,20.6,32.3,37.8,39.4,27.9
12-09,32.2,20.3,33.3,18.7,18.9,2.1,34.5,24.4,11.1,0.1,39.2,41.5,32.9,35.2,26.2,24.6,41.4,25.7,23.2,,0.1,9.3,21.5,33.1,39.6,41.5,25.7
12-10,38.1,27.1,28.6,17.2,29.3,12.0,28.9,28.8,19.4,16.7,39.2,35.1,32.2,35.2,34.7,25.2,29.5,12.2,31.3,,12.0,15.8,26.0,31.8,35.8,39.2,28.9
12-11,42.6,29.5,23.9,11.3,30.7,23.4,26.4,31.3,26.6,22.5,40.6,22.5,24.8,41.0,26.6,30.0,18.3,21.4,30.6,,11.3,20.8,23.6,30.3,40.7,42.6,26.6
12-12,42.1,31.1,28.2,14.7,32.5,25.3,36.3,25.9,31.3,32.5,38.3,20.1,22.5,41.7,22.8,30.0,14.4,32.2,19.6,,14.4,18.6,23.8,32.4,39.0,42.1,30.0
12-13,34.5,21.2,32.2,16.9,18.0,25.9,42.6,24.3,30.2,23.5,27.7,28.6,25.2,33.8,19.8,27.3,20.8,33.6,18.9,,16.9,18.7,22.1,29.6,33.9,42.6,25.9
