date,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-09,30.1,25.3,20.3,8.0,2.6,22.6,13.7,27.8,33.2,30.9,40.2,32.1,14.1,8.9,24.6,28.3,8.9,,2.6,8.5,14.0,28.7,32.5,40.2,24.6
02-10,31.4,26.7,14.0,12.3,14.6,23.9,6.5,21.1,25.6,32.4,36.7,16.3,15.1,7.2,24.4,32.7,24.0,,6.5,10.3,15.0,25.8,32.5,36.7,23.9
02-11,30.1,25.4,12.4,16.8,19.7,26.0,1.5,18.2,24.8,32.8,22.0,16.5,9.0,12.6,25.2,26.3,28.6,,1.5,11.0,16.7,25.5,29.2,32.8,22.0
02-12,22.0,28.7,11.8,22.2,28.0,24.6,14.5,28.0,32.0,34.5,17.1,18.9,17.0,17.4,27.2,22.0,22.0,,11.8,16.0,18.6,27.3,30.1,34.5,22.0
02-13,16.6,26.3,10.3,21.7,29.5,19.1,20.8,31.3,32.9,31.6,19.8,19.2,26.5,20.2,21.4,26.4,24.1,,10.3,18.1,20.1,26.4,31.4,32.9,21.7
02-14,15.9,8.8,11.3,17.2,28.4,14.4,19.6,32.6,37.3,29.0,23.0,26.0,30.8,25.4,11.2,28.5,10.5,,8.8,10.9,15.6,28.4,31.5,37.3,23.0
02-15,22.0,13.9,12.0,23.8,27.4,14.3,21.0,38.5,28.8,33.8,27.0,12.9,23.8,22.1,17.1,27.9,-1.0,,-1.0,12.5,16.6,27.1,30.8,38.5,22.1
02-16,27.4,20.9,23.2,20.4,28.7,12.5,26.0,29.9,15.0,32.8,32.7,12.9,9.2,26.2,17.4,17.2,7.5,,7.5,11.2,16.8,26.5,31.0,32.8,20.9
02-17,25.7,17.3,21.0,23.8,14.9,14.1,21.0,28.6,17.9,36.3,30.6,27.3,4.0,12.1,11.1,16.2,19.3,,4.0,11.7,15.9,24.2,29.4,36.3,19.3
02-18,29.2,23.5,18.1,18.3,23.2,17.9,13.9,29.9,29.1,26.8,31.6,28.5,5.2,3.3,7.9,21.2,22.3,,3.3,6.9,18.1,27.1,29.4,31.6,22.3
02-19,19.9,25.1,17.1,14.5,26.0,14.8,22.9,20.4,33.1,24.8,28.4,9.9,0.7,1.5,23.0,24.1,22.1,,0.7,6.6,16.7,24.2,27.0,33.1,22.1
02-20,19.8,22.5,24.8,11.2,16.1,14.3,19.2,13.8,24.9,25.6,29.0,-3.8,5.2,12.7,20.0,29.1,27.3,,-3.8,8.8,14.2,24.8,27.9,29.1,19.8
02-21,28.6,20.4,24.9,7.9,9.8,26.4,12.6,22.3,17.0,22.4,33.3,-0.1,6.1,22.6,17.4,19.6,26.3,,-0.1,7.2,16.2,23.0,27.3,33.3,20.4
02-22,31.8,21.7,31.1,6.8,13.9,34.0,10.0,22.8,3.4,20.0,22.9,4.6,5.0,25.9,26.2,6.5,7.5,,3.4,4.8,7.3,23.5,31.4,34.0,20.0
02-23,19.1,23.0,32.2,17.3,14.4,13.3,15.2,28.9,8.1,14.5,13.1,6.4,8.1,26.9,23.7,7.7,6.4,,6.4,7.2,12.1,19.9,27.7,32.2,14.5
02-24,12.9,25.1,31.1,22.6,17.2,17.8,8.4,33.2,22.3,21.7,4.6,5.8,16.7,13.6,11.6,4.1,13.9,,4.1,5.3,12.6,21.8,27.5,33.2,16.7
02-25,17.6,24.0,31.2,20.3,20.9,19.8,15.7,33.5,23.9,27.7,1.9,12.0,25.8,8.2,10.7,-0.2,26.9,,-0.2,5.7,15.0,24.4,29.1,33.5,20.3
02-26,18.0,22.5,26.2,19.7,22.3,11.1,8.4,29.2,15.3,28.5,9.1,19.6,30.2,20.7,15.9,9.3,25.6,,8.4,9.2,15.8,23.1,28.7,30.2,19.7
02-27,16.3,31.0,12.6,26.8,17.3,23.5,6.9,28.8,10.7,32.0,15.1,19.3,28.4,25.4,6.4,21.0,19.2,,6.4,9.2,16.1,25.7,29.7,32.0,19.3
02-28,7.3,32.1,19.4,24.7,23.1,17.8,19.1,28.3,14.7,28.5,7.9,15.5,27.3,27.0,7.5,26.8,13.3,,7.3,7.7,15.3,26.8,28.4,32.1,19.4
02-29,,30.7,,,,18.4,,,,28.4,,,,30.0,,,,,7.3,7.7,15.3,26.8,28.4,32.1,19.4
03-01,7.7,31.0,36.0,23.7,23.3,10.9,27.9,28.4,19.5,32.2,12.9,21.9,26.3,21.8,20.4,33.2,14.6,,7.7,12.1,20.2,28.0,32.6,36.0,23.3
03-02,5.7,11.9,39.3,24.6,30.4,8.9,32.2,26.1,24.3,31.3,17.7,28.9,23.5,17.8,23.4,35.1,16.2,,5.7,10.7,17.8,29.2,33.4,39.3,24.3
03-03,12.9,18.7,38.3,26.0,25.6,21.8,29.9,31.2,14.1,32.4,26.2,31.2,18.3,22.1,27.1,37.0,15.2,,12.9,14.7,21.1,30.2,34.2,38.3,26.0
03-04,25.9,16.7,34.3,26.9,19.3,28.3,13.6,26.2,11.5,34.4,32.2,17.1,10.8,26.3,26.7,30.1,14.8,,10.8,12.7,17.0,27.2,33.1,34.4,26.2
03-05,30.5,11.7,19.8,22.0,25.1,33.2,22.8,28.6,21.3,37.7,28.9,11.0,24.3,30.3,27.1,24.9,18.1,,11.0,15.5,21.8,28.6,31.6,37.7,24.9
03-06,31.6,15.5,17.9,22.4,25.9,32.0,31.3,34.5,26.2,33.2,10.3,12.6,30.5,34.9,33.8,14.4,16.6,,10.3,13.7,17.6,31.7,34.1,34.9,26.2
03-07,31.7,26.5,15.9,24.2,22.9,21.2,29.5,25.6,28.0,22.7,21.1,22.4,27.6,35.2,33.2,7.2,13.7,,7.2,15.0,22.2,27.7,32.3,35.2,24.2
03-08,29.3,23.5,22.4,22.0,20.0,22.2,28.5,26.9,26.7,20.8,32.1,30.6,23.5,27.8,38.1,18.0,18.4,,18.0,19.4,22.1,27.9,31.2,38.1,23.5
03-09,31.0,20.4,21.4,21.1,24.4,28.8,22.3,33.8,27.4,24.8,35.5,30.8,14.2,26.4,28.4,14.4,18.3,,14.2,16.7,21.3,28.5,32.1,35.5,24.8
03-10,29.2,23.0,9.5,18.1,32.6,30.1,22.7,35.6,29.5,33.3,36.9,26.0,18.8,27.1,18.8,3.8,29.0,,3.8,14.7,21.9,29.6,34.2,36.9,27.1
03-11,33.7,29.9,18.2,16.8,30.9,32.8,29.1,17.0,34.2,38.5,34.6,27.0,18.1,32.2,15.0,15.8,19.9,,15.0,16.4,18.2,32.3,34.3,38.5,29.1
03-12,39.9,27.2,20.1,27.0,28.6,34.9,30.6,18.9,32.3,34.8,34.0,32.2,24.7,30.9,17.7,25.7,23.2,,17.7,19.6,25.5,32.3,34.8,39.9,28.6
03-13,40.7,24.6,21.9,27.0,29.0,36.7,33.3,24.2,31.7,32.0,35.7,32.1,19.3,24.7,23.5,24.9,23.3,,19.3,22.7,24.5,32.0,36.1,40.7,27.0
03-14,38.8,18.7,25.8,24.8,30.5,35.7,38.7,26.0,34.3,25.8,39.7,35.6,13.6,29.1,25.4,22.9,30.4,,13.6,21.2,25.7,34.6,38.7,39.7,29.1
03-15,35.2,15.7,30.1,25.6,31.9,37.6,39.1,23.4,41.8,18.0,41.7,26.5,16.6,32.3,27.0,31.3,26.7,,15.7,17.5,26.3,32.9,40.1,41.8,30.1
03-16,38.8,18.2,36.7,29.1,36.7,40.1,32.3,33.0,41.3,22.0,40.3,22.9,22.6,33.4,23.0,26.4,9.1,,9.1,20.4,23.0,36.7,40.2,41.3,32.3
03-17,41.2,19.9,37.3,35.7,18.3,35.3,24.2,27.3,41.0,25.7,39.5,24.1,23.9,33.9,23.7,20.1,6.2,,6.2,19.3,23.9,35.4,40.1,41.2,25.7
03-18,40.9,22.6,33.7,30.3,22.5,25.1,22.8,16.3,36.7,19.9,44.1,16.5,23.7,29.0,29.1,21.7,12.0,,12.0,16.4,22.4,29.3,38.4,44.1,23.7
03-19,39.7,30.9,35.2,14.0,29.8,16.1,22.8,19.5,30.6,23.6,43.2,16.5,20.3,25.8,36.2,27.5,22.1,,14.0,16.3,21.7,30.7,37.6,43.2,25.8
03-20,39.9,27.2,38.1,16.9,27.9,20.8,31.5,30.5,33.8,33.7,40.4,23.4,25.6,21.6,29.5,28.0,23.6,,16.9,21.3,25.2,31.9,38.8,40.4,28.0
03-21,32.2,23.6,40.0,30.7,28.3,32.0,21.4,29.6,36.8,40.8,42.2,32.5,30.6,19.9,16.9,20.4,22.8,,16.9,20.2,23.5,32.2,40.3,42.2,30.6
03-22,32.7,17.8,31.7,28.9,18.7,35.3,9.7,24.4,35.6,26.6,37.5,36.9,27.2,23.8,17.7,21.4,24.2,,9.7,17.8,23.3,31.9,36.1,37.5,26.6
03-23,33.1,24.3,22.2,21.1,21.4,41.0,7.8,25.3,31.5,21.8,31.0,29.7,28.2,24.9,19.5,28.9,17.5,,7.8,18.7,21.7,29.1,32.2,41.0,24.9
03-24,34.1,33.8,21.5,23.3,26.6,39.7,3.7,30.5,28.9,26.1,33.6,31.3,26.8,30.1,19.6,36.6,12.3,,3.7,16.7,25.5,31.8,35.1,39.7,28.9
03-25,37.6,34.3,21.3,26.4,21.5,42.6,13.0,33.6,25.5,18.7,32.4,27.6,27.1,27.7,21.2,40.2,6.5,,6.5,16.4,21.5,32.6,38.6,42.6,27.1
03-26,38.5,34.5,9.9,21.3,20.5,29.7,27.9,30.6,34.3,15.2,28.8,17.7,35.1,21.2,22.0,44.2,1.2,,1.2,13.1,21.1,31.3,36.5,44.2,27.9
03-27,33.9,20.2,17.2,21.8,25.0,31.4,28.6,23.2,38.9,27.8,29.7,22.7,38.3,14.0,25.4,45.0,8.3,,8.3,15.9,22.5,30.1,38.5,45.0,25.4
03-28,23.2,22.4,28.8,28.2,20.5,37.6,33.1,24.8,41.2,30.9,26.7,27.2,34.4,18.6,34.0,39.7,24.6,,18.6,21.7,24.8,33.3,38.4,41.2,28.2
03-29,15.7,30.3,22.3,37.3,22.1,35.4,33.8,34.7,38.0,24.7,30.2,28.2,24.1,20.6,28.2,30.8,31.6,,15.7,21.5,24.6,32.0,36.1,38.0,30.2
03-30,20.5,23.0,13.8,37.5,31.7,39.3,33.0,29.2,38.2,20.0,34.9,33.4,19.4,25.9,12.2,29.5,20.9,,12.2,17.2,20.8,33.0,37.8,39.3,29.2
03-31,32.8,12.2,21.8,27.1,40.0,44.4,33.3,24.0,42.6,25.0,30.9,38.0,20.8,35.7,21.5,27.3,20.0,,12.2,20.5,23.6,33.8,41.0,44.4,27.3
04-01,36.5,14.8,16.7,18.3,40.6,32.2,31.8,25.3,30.7,24.8,29.5,38.8,27.6,35.3,33.1,28.6,28.8,,14.8,17.6,27.2,32.3,37.4,40.6,29.5
04-02,36.7,25.8,27.9,19.8,43.3,22.5,29.1,17.4,19.2,29.1,28.5,31.7,33.1,13.8,38.0,34.5,31.4,,13.8,18.5,25.1,32.0,37.3,43.3,29.1
04-03,35.3,22.5,22.8,22.6,20.4,30.8,33.1,19.1,20.4,34.8,24.7,19.9,32.6,14.4,41.5,31.1,20.3,,14.4,19.6,20.4,31.4,35.0,41.5,22.8
04-04,40.9,28.0,17.1,24.1,25.8,38.3,38.2,23.2,31.1,37.3,17.5,33.7,34.6,29.4,43.7,34.1,11.9,,11.9,17.4,25.4,35.1,39.4,43.7,31.1
04-05,39.8,24.8,17.2,26.7,37.6,38.7,34.7,24.4,38.6,30.2,25.4,34.3,36.7,34.5,40.2,22.8,10.1,,10.1,20.6,25.3,36.9,39.2,40.2,34.3
04-06,37.8,24.3,26.1,17.9,31.4,23.2,31.7,27.1,35.8,36.4,37.6,35.7,32.6,35.5,24.3,19.5,14.3,,14.3,18.8,24.3,35.6,36.9,37.8,31.4
04-07,36.9,23.0,34.2,21.2,30.7,27.4,34.0,32.4,32.6,38.8,42.3,37.0,34.1,35.9,32.5,29.6,29.5,,21.2,25.6,30.5,34.6,37.7,42.3,32.6
04-08,35.8,22.5,31.6,29.3,27.6,37.1,28.3,37.3,27.1,40.6,34.9,29.5,41.5,35.6,34.9,39.1,31.4,,22.5,27.4,29.5,36.0,39.7,41.5,34.9
04-09,34.3,23.7,28.8,31.1,25.0,41.5,10.9,41.7,28.9,39.8,19.9,30.5,37.5,38.9,29.2,36.9,34.7,,10.9,22.2,28.9,37.1,40.5,41.7,31.1
04-10,18.9,21.3,32.4,33.1,23.0,43.8,23.7,38.6,32.5,35.7,24.9,38.7,23.4,36.1,35.6,21.3,40.6,,18.9,21.3,23.6,35.8,39.5,43.8,32.5
04-11,21.1,19.1,32.2,40.5,31.1,43.0,31.6,41.1,38.0,36.1,35.1,45.7,21.5,34.1,33.5,28.0,45.8,,19.1,21.3,31.5,38.5,44.1,45.8,34.1
04-12,25.6,28.9,32.0,39.2,30.6,29.0,32.1,38.9,33.9,37.3,39.9,29.8,19.4,20.2,26.1,12.6,45.2,,12.6,19.9,28.4,34.6,39.5,45.2,30.6
04-13,28.1,34.7,34.7,27.1,31.1,26.2,32.4,24.3,37.7,39.8,44.8,19.3,23.4,12.3,23.8,13.1,32.3,,12.3,16.8,24.2,32.9,38.6,44.8,28.1
04-14,36.2,42.0,35.2,28.9,24.0,28.0,20.3,23.1,37.4,33.0,36.0,28.3,35.5,20.4,26.3,28.3,20.5,,20.3,20.4,25.9,35.3,36.7,42.0,28.3
04-15,37.3,35.0,30.4,35.8,29.3,27.8,24.0,34.6,19.1,24.6,30.9,36.3,36.6,28.4,22.5,32.2,24.9,,19.1,23.4,27.3,34.7,36.4,37.3,30.4
04-16,35.3,16.4,22.2,40.2,36.7,32.2,17.1,30.1,23.4,26.3,37.0,42.2,33.9,19.7,21.3,34.0,34.5,,16.4,18.7,23.2,34.6,38.3,42.2,32.2
04-17,38.0,24.9,26.4,40.5,39.1,34.2,13.8,36.3,29.3,23.1,41.8,21.3,31.5,23.9,22.4,32.1,40.4,,13.8,22.0,24.7,36.6,40.4,41.8,31.5
04-18,30.2,37.6,33.0,38.2,36.1,35.8,17.7,43.7,34.6,25.2,40.5,26.3,38.4,32.1,29.9,40.2,31.2,,17.7,25.9,31.0,37.7,40.3,43.7,34.6
04-19,24.1,41.2,36.4,42.1,29.3,34.4,27.2,39.0,32.1,31.8,31.5,36.3,42.2,30.1,29.8,41.1,17.3,,17.3,26.0,30.0,36.9,41.5,42.2,32.1
04-20,31.7,29.8,41.1,43.5,29.8,40.4,30.5,39.2,34.7,38.5,31.1,31.7,43.7,32.5,21.1,34.9,14.0,,14.0,26.3,31.0,38.6,42.1,43.7,32.5
04-21,30.4,24.5,42.6,38.6,29.5,45.1,32.3,41.0,37.2,41.0,26.7,37.4,35.8,36.1,25.2,44.4,25.0,,24.5,25.2,30.2,39.1,43.3,45.1,36.1
04-22,29.9,33.8,43.4,30.1,23.9,46.3,28.7,43.0,39.1,45.6,31.9,40.9,34.4,37.5,29.8,33.8,23.8,,23.8,26.8,30.1,39.5,44.3,46.3,33.8
04-23,31.1,36.9,45.5,29.3,23.7,48.5,22.2,25.8,34.9,35.8,39.5,38.5,38.0,35.8,31.1,26.0,26.5,,22.2,25.0,28.8,37.1,41.9,48.5,34.9
04-24,34.5,25.9,39.8,35.2,26.4,49.8,25.8,32.9,35.7,33.6,30.7,29.9,41.0,34.2,35.7,25.8,30.1,,25.8,25.8,30.1,35.3,40.2,49.8,33.6
04-25,37.6,26.5,32.2,34.3,29.2,45.6,33.3,40.2,33.5,31.6,28.6,37.5,41.5,38.6,42.1,30.1,27.6,,26.5,28.2,31.3,37.8,41.7,45.6,33.5
04-26,38.4,25.8,23.9,33.7,22.6,43.1,36.0,32.0,31.3,28.8,30.8,39.7,40.9,41.6,34.0,39.1,34.5,,22.6,25.0,31.2,38.6,41.2,43.1,34.0
04-27,41.9,32.5,27.6,41.6,23.9,27.4,40.0,26.3,34.0,31.3,26.6,43.6,39.5,43.6,30.6,41.5,35.8,,23.9,26.5,30.0,40.3,42.6,43.6,34.0
04-28,46.2,40.6,39.3,30.5,33.2,26.7,44.0,21.8,38.9,27.9,23.8,46.2,38.1,41.8,35.8,40.8,35.2,,21.8,25.6,32.7,40.7,44.9,46.2,38.1
04-29,50.0,45.2,37.1,21.4,23.3,33.4,43.6,24.7,43.9,27.2,24.2,40.7,32.6,45.9,42.1,28.1,42.9,,21.4,23.8,27.9,43.1,45.5,50.0,37.1
04-30,46.7,30.6,39.1,23.5,18.9,42.2,35.3,27.4,43.2,26.8,29.9,29.9,31.3,47.7,48.0,34.1,44.4,,18.9,25.5,29.9,42.4,47.1,48.0,34.1
05-01,46.4,21.7,37.5,26.3,21.2,40.0,21.4,35.9,42.3,26.9,36.3,29.4,23.9,39.9,49.1,38.5,46.8,,21.2,21.6,26.8,39.9,46.6,49.1,36.3
05-02,43.8,26.7,35.8,25.7,28.0,43.7,27.0,43.2,44.6,32.4,37.9,31.4,29.3,38.7,38.1,38.5,43.2,,25.7,26.9,31.0,39.6,43.8,44.6,37.9
05-03,31.7,31.8,36.5,35.4,33.7,46.3,36.7,47.9,41.5,39.5,38.6,35.7,36.1,37.7,30.5,27.8,44.1,,27.8,31.2,35.1,38.8,45.0,47.9,36.5
05-04,29.3,36.4,36.0,34.0,30.7,44.8,38.4,49.2,40.7,43.8,44.2,39.8,37.6,34.0,34.6,31.3,40.6,,29.3,31.1,34.5,40.6,44.4,49.2,37.6
05-05,27.6,41.9,41.9,35.5,38.6,35.5,39.1,47.3,39.0,48.1,47.7,43.7,41.1,38.0,38.3,41.4,35.4,,27.6,35.5,38.2,41.9,47.5,48.1,39.1
05-06,30.2,42.8,44.7,25.0,43.7,32.9,37.8,40.3,37.2,39.2,45.4,48.5,40.9,44.6,45.5,47.6,32.3,,25.0,31.5,37.7,44.6,46.3,48.5,40.9
05-07,36.0,38.4,42.4,25.7,48.0,36.1,36.5,32.6,36.9,34.2,45.3,48.1,35.1,35.1,48.0,44.0,32.1,,25.7,32.4,35.1,42.8,48.0,48.1,36.5
05-08,41.4,35.1,35.0,36.6,45.4,40.0,34.3,31.6,36.6,34.1,43.2,46.7,30.9,37.5,35.9,34.5,36.7,,30.9,33.1,34.9,38.0,44.1,46.7,36.6
05-09,43.7,35.1,34.9,37.8,32.6,45.5,38.3,34.5,31.4,38.4,40.4,48.1,28.2,38.0,31.4,26.2,40.2,,26.2,30.1,34.1,38.8,44.4,48.1,37.8
05-10,47.8,33.3,38.9,35.0,29.7,46.2,41.1,31.9,29.5,29.6,39.5,44.5,32.3,43.5,28.3,35.7,41.0,,28.3,29.6,32.2,41.0,45.2,47.8,35.7
05-11,50.8,43.7,45.7,30.5,30.5,40.0,42.1,23.9,36.4,32.8,44.6,37.1,37.9,44.7,29.9,40.3,39.5,,23.9,30.3,35.7,42.4,45.1,50.8,39.5
05-12,52.0,29.6,45.0,26.4,39.0,41.2,47.1,23.7,43.7,39.3,49.1,37.3,43.0,46.6,37.0,32.2,38.4,,23.7,28.3,37.2,44.0,47.9,52.0,39.3
05-13,50.3,31.3,35.8,28.4,42.6,41.2,50.2,28.2,40.7,46.3,43.6,36.4,45.0,37.6,43.9,38.4,39.4,,28.2,30.1,37.3,43.6,47.9,50.3,40.7
05-14,44.4,36.7,41.6,31.8,40.5,46.7,50.2,35.3,38.9,47.0,39.8,38.4,45.3,39.4,45.9,44.8,41.5,,31.8,36.1,39.3,44.9,46.8,50.2,41.5
05-15,43.5,36.5,41.9,36.5,44.1,50.2,47.1,42.3,33.0,38.0,42.0,42.3,46.1,37.9,45.5,47.1,44.3,,33.0,36.5,41.1,44.5,47.1,50.2,42.3
05-16,45.8,44.8,44.0,40.4,39.2,47.5,46.7,45.9,33.6,35.0,36.7,45.6,46.9,40.7,46.0,50.9,43.3,,33.6,36.0,40.6,45.9,47.2,50.9,44.8
05-17,46.0,49.0,49.6,46.1,31.7,47.2,44.5,47.3,37.0,36.0,26.8,45.5,33.5,49.8,40.9,44.1,43.5,,26.8,32.8,40.1,46.3,49.2,49.8,44.5
05-18,48.6,52.5,53.3,39.4,32.4,39.6,36.8,48.0,39.0,39.7,23.3,41.5,32.3,52.8,44.9,47.5,41.2,,23.3,32.3,39.3,47.6,52.6,53.3,41.2
05-19,49.7,53.8,50.0,38.1,32.1,39.2,36.1,41.2,34.8,43.3,28.4,38.7,33.2,49.8,47.1,44.2,42.0,,28.4,32.8,37.7,44.7,49.9,53.8,41.2
05-20,50.5,52.6,47.8,41.7,33.6,44.2,36.6,44.0,36.9,45.9,35.3,42.7,31.8,37.7,48.8,25.2,44.9,,25.2,32.9,36.8,45.1,49.5,52.6,42.7
05-21,39.5,35.0,45.9,41.9,39.2,52.1,41.3,43.1,39.9,39.0,36.3,46.3,32.1,39.5,40.0,29.0,46.0,,29.0,33.8,39.2,42.1,46.1,52.1,39.9
05-22,28.3,32.9,47.5,33.7,41.0,54.3,48.5,45.0,36.0,33.1,40.1,41.7,30.9,44.7,38.6,34.8,45.4,,28.3,32.1,34.6,44.8,47.9,54.3,40.1
05-23,31.0,32.9,42.9,34.2,37.8,38.4,50.2,42.3,36.4,35.3,44.4,41.3,31.1,34.5,33.4,34.2,46.0,,31.0,32.2,34.2,41.5,45.0,50.2,36.4
05-24,36.0,35.2,41.9,30.2,35.1,35.4,43.7,41.7,35.4,37.1,49.9,46.7,34.6,33.7,36.1,36.1,45.4,,30.2,34.3,35.3,41.7,45.9,49.9,36.1
05-25,43.7,36.2,40.3,36.2,41.0,45.5,46.6,45.1,37.4,36.5,40.3,51.3,37.4,39.5,41.9,43.1,43.7,,36.2,36.4,39.1,43.7,45.9,51.3,41.0
05-26,45.1,36.5,39.8,45.6,41.0,41.4,47.8,48.4,39.0,36.9,40.1,50.7,41.6,45.5,42.9,50.0,41.7,,36.5,38.2,40.8,45.5,49.0,50.7,41.7
05-27,50.8,39.7,43.8,51.1,37.6,34.5,46.1,52.3,40.5,37.2,38.5,47.3,36.3,49.5,43.8,53.4,40.0,,34.5,36.8,39.5,47.7,51.6,53.4,43.8
05-28,49.7,43.6,45.9,49.6,35.4,38.6,39.3,53.7,38.0,40.1,41.2,42.0,35.3,51.7,48.5,45.0,42.4,,35.3,36.9,40.0,46.4,50.5,53.7,42.4
05-29,39.4,40.8,46.6,34.2,34.5,45.7,36.3,52.2,41.3,42.3,43.5,42.6,36.7,52.1,46.3,33.1,46.4,,33.1,34.4,38.9,45.8,48.8,52.2,42.3
05-30,40.8,40.1,46.7,37.9,31.1,47.7,37.4,49.9,47.8,44.4,47.3,47.1,38.4,53.9,43.1,31.3,46.2,,31.1,35.0,39.8,47.1,48.6,53.9,44.4
05-31,46.6,44.6,45.5,46.2,39.3,51.2,39.1,50.1,51.6,44.2,50.1,52.1,41.4,52.1,45.6,31.6,46.7,,31.6,39.2,44.5,50.1,51.8,52.1,46.2
06-01,49.0,50.1,44.3,42.8,50.3,53.2,43.1,46.6,52.1,46.6,48.5,43.8,43.2,54.1,50.3,38.4,43.0,,38.4,42.9,43.7,50.1,52.5,54.1,46.6
06-02,49.6,46.9,42.7,46.6,41.9,51.0,53.3,51.1,50.5,50.6,47.5,45.5,45.1,53.8,52.8,45.5,40.3,,40.3,42.3,45.5,50.7,53.0,53.8,47.5
06-03,49.6,43.6,45.0,49.9,37.3,54.9,49.4,52.4,48.8,51.1,50.7,51.4,43.6,54.1,55.3,49.1,42.7,,37.3,43.3,48.0,51.1,54.4,55.3,49.6
06-04,51.4,35.6,48.2,54.3,46.2,59.0,47.5,48.5,48.5,51.9,54.3,54.6,45.2,54.2,57.2,51.0,44.9,,35.6,45.1,48.0,54.2,55.7,59.0,51.0
06-05,55.0,37.5,45.0,52.8,51.9,51.0,46.8,48.4,46.2,53.9,53.6,56.0,48.2,57.8,55.2,47.8,47.1,,37.5,45.7,47.7,53.7,55.5,57.8,51.0
06-06,39.3,41.2,42.2,57.6,49.1,39.6,50.5,48.4,45.4,53.0,52.4,54.1,47.7,42.6,57.5,46.1,49.8,,39.3,40.6,44.8,50.8,55.5,57.6,48.4
06-07,32.7,35.0,38.3,55.4,44.6,45.8,52.9,49.8,42.6,51.8,55.1,53.5,50.5,34.8,59.2,46.8,47.6,,32.7,34.9,44.2,52.0,55.2,59.2,47.6
06-08,41.0,36.8,41.2,47.6,45.5,55.5,55.3,42.4,48.5,52.9,56.8,53.9,35.6,28.9,53.3,52.1,46.0,,28.9,36.4,42.2,52.9,55.4,56.8,47.6
06-09,48.0,44.5,41.2,53.6,39.9,48.9,58.3,46.4,50.1,57.7,57.3,57.3,36.7,35.6,56.6,56.8,45.6,,35.6,38.6,45.4,56.7,57.5,58.3,48.9
06-10,53.4,46.6,39.9,46.6,43.6,37.2,59.7,52.6,48.8,56.7,53.9,50.8,45.8,43.1,50.1,58.6,44.9,,37.2,41.8,45.6,52.8,57.5,59.7,48.8
06-11,52.4,33.4,38.8,40.5,47.6,43.5,51.7,50.2,44.6,51.2,51.6,47.7,48.8,48.8,45.7,59.4,46.2,,33.4,39.9,45.4,50.4,52.0,59.4,47.7
06-12,48.8,38.3,40.9,35.4,48.5,49.8,56.0,49.9,49.9,49.5,43.9,52.0,49.9,56.3,53.8,61.2,42.9,,35.4,39.9,47.5,50.3,56.1,61.2,49.8
06-13,51.1,44.8,44.9,36.1,46.3,56.2,57.6,53.4,51.5,43.8,38.8,57.8,49.2,55.5,58.3,43.0,42.3,,36.1,40.9,44.6,53.8,57.7,58.3,49.2
06-14,55.0,51.6,41.3,41.0,46.9,51.5,47.7,40.2,51.3,48.6,46.8,59.2,44.9,49.7,60.1,37.6,43.0,,37.6,40.7,44.5,51.3,56.7,60.1,47.7
06-15,57.0,53.9,41.5,49.0,51.9,50.6,50.6,45.4,49.9,55.4,51.7,59.2,48.5,53.7,63.6,46.1,39.0,,39.0,43.8,48.9,53.8,57.9,63.6,50.6
06-16,61.8,54.0,43.6,46.0,43.6,52.1,53.4,44.9,53.6,52.9,56.6,54.6,49.2,51.0,63.7,56.0,39.4,,39.4,43.6,48.6,54.2,58.7,63.7,52.9
06-17,54.8,55.9,43.7,40.2,42.7,59.4,52.9,38.9,55.6,52.9,51.7,52.0,46.7,40.5,62.9,58.8,44.2,,38.9,40.4,44.1,54.9,59.0,62.9,52.0
06-18,49.9,55.2,39.3,48.0,47.0,60.5,54.6,35.5,57.3,56.8,53.6,49.6,47.5,40.0,61.3,55.6,53.4,,35.5,39.7,47.9,55.3,58.6,61.3,53.4
06-19,55.6,51.3,44.9,52.0,39.0,51.0,50.9,44.8,59.8,57.6,56.2,46.7,51.7,44.4,58.4,41.4,55.6,,39.0,43.2,46.3,55.6,57.9,59.8,51.3
06-20,60.8,51.3,46.0,50.1,42.6,44.8,46.2,51.7,57.1,60.0,59.5,49.1,49.0,48.9,57.4,37.3,50.2,,37.3,44.0,48.4,52.8,59.7,60.8,50.1
06-21,59.0,53.6,42.0,50.8,47.3,55.1,51.3,53.0,61.0,62.0,57.6,54.9,37.5,53.8,55.1,46.1,48.6,,37.5,44.4,50.3,55.1,59.8,62.0,53.6
06-22,59.2,53.9,47.0,48.4,52.2,59.0,48.3,50.2,57.9,58.9,56.6,51.6,33.9,53.0,60.7,53.5,48.8,,33.9,47.8,49.9,56.9,59.1,60.7,53.0
06-23,62.1,50.4,53.5,50.7,58.3,60.9,50.5,50.2,58.7,59.2,51.3,52.0,42.0,54.1,56.5,51.3,47.5,,42.0,49.1,50.6,56.8,59.9,62.1,52.0
06-24,60.8,54.3,57.1,57.8,55.9,62.5,51.9,52.6,59.4,58.0,51.4,47.8,48.8,55.8,47.2,48.3,48.2,,47.2,48.0,50.9,57.2,60.0,62.5,54.3
06-25,58.1,57.1,56.4,58.2,54.8,60.7,53.0,56.6,59.3,51.0,53.9,53.8,52.9,55.0,45.6,50.6,50.9,,45.6,50.8,53.0,56.7,58.7,60.7,54.8
