date,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,Min,10%,30%,70%,90%,Max,Median (POR)
02-05,10.3,34.2,7.4,25.1,21.3,17.7,8.5,28.1,0.3,31.7,16.7,26.2,24.9,15.7,10.5,15.8,18.9,18.4,,0.3,8.2,15.7,24.5,29.2,34.2,18.0
02-06,19.3,34.1,9.9,22.7,22.5,11.6,7.6,18.4,11.2,33.6,23.4,24.4,16.6,5.9,21.9,18.6,18.9,13.3,,5.9,9.2,13.7,22.4,27.2,34.1,18.7
02-07,28.1,28.1,16.9,21.5,16.9,19.0,9.0,13.9,16.5,32.4,28.2,27.2,24.8,-2.3,23.1,22.3,24.9,17.4,,-2.3,12.4,16.9,24.9,28.2,32.4,21.9
02-08,28.0,27.4,13.8,19.8,6.7,4.6,21.4,16.8,23.2,32.3,32.8,28.9,28.5,5.4,19.2,23.5,27.1,15.0,,4.6,6.3,17.0,27.4,29.9,32.8,22.3
02-09,26.7,26.9,23.9,16.7,7.7,1.0,19.3,8.6,24.9,28.4,33.1,37.0,29.1,8.4,9.0,23.1,27.9,11.3,,1.0,8.2,11.8,26.9,30.3,37.0,23.5
02-10,7.0,28.4,24.5,9.9,12.2,15.4,22.3,3.6,19.1,22.5,32.2,32.0,14.7,11.4,6.2,21.9,30.4,25.0,,3.6,6.7,12.5,24.3,30.9,32.2,20.5
02-11,19.2,25.8,23.0,9.1,14.1,17.7,21.8,-0.6,16.2,21.9,32.1,20.1,13.3,7.3,13.3,22.6,27.9,22.2,,-0.6,8.6,14.3,22.1,26.4,32.1,19.7
02-12,23.1,17.8,26.8,9.6,18.6,26.1,20.7,14.5,24.7,31.9,35.0,18.3,13.9,15.1,13.5,23.6,25.6,20.4,,9.6,13.8,17.8,24.6,28.3,35.0,20.5
02-13,23.0,13.6,23.1,6.6,20.2,27.8,13.9,18.3,27.1,33.6,30.5,21.6,18.3,21.1,20.7,20.6,27.8,21.0,,6.6,13.8,20.2,23.1,28.6,33.6,21.1
02-14,22.3,11.3,8.7,10.0,16.5,24.7,14.4,16.8,28.4,36.7,25.9,24.3,22.9,25.9,24.9,12.8,26.6,7.9,,7.9,9.6,14.6,24.8,27.1,36.7,22.6
02-15,12.2,20.1,12.4,6.8,19.8,24.7,14.2,20.2,33.3,26.0,30.3,27.2,9.6,20.4,20.8,12.8,23.5,2.1,,2.1,8.8,13.0,23.3,28.1,33.3,20.2
02-16,-2.2,23.7,19.8,16.3,19.9,22.6,11.6,25.8,24.3,13.8,32.5,30.0,13.4,6.2,24.2,13.6,16.0,12.7,,-2.2,10.0,13.6,23.6,27.0,32.5,18.0
02-17,7.0,24.4,16.8,16.8,22.2,8.4,14.4,17.4,25.6,20.0,33.0,26.1,24.6,3.1,8.9,7.9,15.5,20.0,,3.1,7.6,14.5,22.0,25.8,33.0,17.1
02-18,9.4,23.9,23.4,12.7,14.0,16.5,18.0,10.6,26.1,30.4,22.8,26.0,25.3,3.7,5.1,6.0,21.0,20.4,,3.7,5.7,12.9,23.3,26.0,30.4,19.2
02-19,5.2,18.7,24.4,13.4,12.3,20.7,11.7,14.0,15.1,31.6,22.6,25.2,10.1,-2.9,7.3,20.9,24.4,20.6,,-2.9,6.6,12.4,20.9,24.7,31.6,16.9
02-20,0.6,19.6,21.0,21.5,12.3,12.1,11.0,16.6,10.5,21.8,23.4,25.8,-6.3,1.8,12.6,16.3,24.4,25.3,,-6.3,1.5,12.1,21.4,24.7,25.8,16.5
02-21,7.8,26.7,19.0,23.7,5.8,8.2,22.9,10.0,18.4,13.4,21.4,28.6,-1.1,5.7,20.5,14.4,19.6,23.1,,-1.1,5.8,10.4,21.3,24.6,28.6,18.7
02-22,12.1,25.2,19.5,28.3,5.7,12.6,28.5,7.6,18.6,6.9,17.1,20.5,4.0,8.2,26.5,24.3,9.9,8.5,,4.0,6.5,8.6,20.4,27.1,28.5,14.8
02-23,16.4,16.5,19.3,30.1,17.4,15.1,9.0,10.9,25.9,11.3,13.1,8.7,5.0,7.3,26.6,22.1,6.3,2.9,,2.9,5.9,9.2,17.3,26.1,30.1,14.1
02-24,19.2,11.7,20.1,30.5,20.8,14.1,16.1,7.8,30.4,21.9,24.4,-0.0,2.9,12.9,9.7,11.4,3.9,9.3,,-0.0,3.6,9.8,20.0,26.2,30.5,13.5
02-25,21.1,14.7,19.9,25.8,16.3,16.5,14.2,16.9,29.8,20.3,27.6,-0.5,8.7,21.0,6.8,12.2,0.6,20.0,,-0.5,4.9,14.3,20.3,26.3,29.8,16.7
02-26,25.1,14.0,19.1,23.9,16.0,20.1,5.8,5.5,27.1,12.2,28.9,6.6,15.0,24.6,22.3,11.5,9.0,20.9,,5.5,6.4,12.4,22.1,25.7,28.9,17.6
02-27,31.4,11.8,30.1,11.4,20.0,16.1,17.5,7.2,25.2,9.1,30.9,12.7,17.5,24.3,25.0,2.2,19.5,14.0,,2.2,8.5,12.9,23.9,30.4,31.4,17.5
02-28,28.9,3.4,29.8,19.8,20.8,18.0,14.8,18.3,23.4,13.3,26.6,4.8,15.9,24.8,26.2,7.2,26.1,7.8,,3.4,6.5,14.9,24.7,27.3,29.8,19.0
02-29,,,28.5,,,,14.6,,,,25.0,,,,26.6,,,,,3.4,6.5,14.9,24.7,27.3,29.8,19.0
03-01,17.1,4.6,26.7,33.4,19.8,21.0,7.5,28.0,23.4,17.8,29.1,10.8,18.4,23.9,19.5,22.4,31.0,10.7,,4.6,9.7,17.8,23.8,29.7,33.4,20.4
03-02,20.8,3.0,9.0,34.3,20.7,26.1,4.9,31.9,23.5,21.2,28.0,17.6,22.9,23.4,17.5,22.9,33.0,15.6,,3.0,7.7,17.9,23.5,32.2,34.3,22.1
03-03,27.1,11.4,18.1,34.5,21.7,22.0,18.6,26.7,28.2,11.1,30.3,24.1,25.9,18.4,24.0,22.6,32.8,13.6,,11.1,12.9,18.9,26.6,31.1,34.5,23.3
03-04,18.7,28.1,12.5,29.8,23.0,15.2,27.3,12.7,24.6,9.5,30.7,26.5,13.4,12.9,26.1,25.5,27.9,11.0,,9.5,12.0,13.6,26.5,28.6,30.7,23.8
03-05,23.7,31.0,7.2,14.4,19.8,23.2,30.9,22.8,26.3,20.6,32.1,23.8,7.7,21.3,26.6,25.7,23.4,15.0,,7.2,12.4,20.7,25.5,30.9,32.1,23.3
03-06,28.0,29.4,14.4,13.4,17.4,22.5,27.6,26.1,29.6,26.7,28.5,5.8,14.2,26.9,28.4,27.4,14.5,14.9,,5.8,14.0,15.2,27.6,28.8,29.6,26.4
03-07,23.0,28.4,24.4,13.9,19.9,20.4,20.3,27.5,22.9,27.6,19.2,18.2,23.2,26.3,30.9,31.6,6.8,11.8,,6.8,13.3,20.0,26.1,29.2,31.6,22.9
03-08,16.3,25.8,20.7,20.3,20.2,18.4,24.9,25.1,24.6,25.8,18.9,29.6,28.9,19.6,25.8,33.8,10.3,15.4,,10.3,16.1,19.7,25.7,29.1,33.8,22.6
03-09,12.5,29.3,17.2,16.5,19.1,24.0,28.9,22.3,31.3,26.2,23.3,33.1,29.4,12.3,24.6,26.0,12.3,15.7,,12.3,12.4,17.3,26.2,30.0,33.1,23.6
03-10,4.1,26.3,19.3,7.9,13.1,27.3,28.6,24.5,31.8,28.5,30.2,34.6,25.1,18.7,25.7,17.7,5.4,23.2,,4.1,7.1,18.7,27.2,30.7,34.6,24.8
03-11,6.2,32.7,29.3,18.4,15.9,29.7,29.8,26.8,15.3,29.8,32.9,30.9,26.4,16.8,29.1,13.5,9.0,19.5,,6.2,12.1,17.0,29.6,31.4,32.9,26.6
03-12,8.5,38.3,24.1,18.2,25.1,27.3,30.5,27.9,19.3,30.1,31.3,31.6,31.2,22.1,28.8,15.6,23.5,22.0,,8.5,17.4,22.2,29.9,31.4,38.3,26.2
03-13,3.8,36.7,21.9,19.8,20.9,25.2,31.6,32.4,21.9,29.2,28.2,33.0,29.8,17.8,22.3,21.4,21.7,21.6,,3.8,19.2,21.6,29.1,32.5,36.7,22.1
03-14,13.3,35.1,15.0,23.6,25.9,26.6,31.9,37.6,24.4,31.3,21.1,37.0,30.0,11.3,25.7,24.5,20.5,26.3,,11.3,14.5,23.7,29.7,35.7,37.6,25.8
03-15,13.1,32.0,11.8,26.1,25.0,28.2,34.1,37.3,21.7,39.0,13.6,38.7,21.9,19.0,27.8,25.9,26.5,24.6,,11.8,13.5,22.2,28.2,37.7,39.0,26.0
03-16,17.2,35.2,14.0,33.3,30.3,30.9,35.2,30.5,32.4,38.9,17.7,37.3,18.6,22.7,28.5,20.8,24.5,11.2,,11.2,16.3,21.0,32.3,35.9,38.9,29.4
03-17,23.4,38.6,16.2,34.0,35.3,16.2,30.0,19.3,22.5,38.7,23.1,37.6,20.5,25.0,28.6,20.3,21.0,5.6,,5.6,16.2,20.6,29.9,37.9,38.7,23.2
03-18,21.6,37.8,19.2,31.0,29.2,17.7,20.2,19.6,12.2,34.3,20.9,40.6,13.9,22.9,24.6,24.9,21.0,7.0,,7.0,13.4,19.6,24.9,35.4,40.6,21.3
03-19,15.4,36.8,28.2,32.2,14.2,24.4,11.2,21.0,18.4,29.4,25.5,39.9,14.8,18.5,24.9,30.6,23.4,15.7,,11.2,14.6,18.4,27.9,33.6,39.9,23.9
03-20,13.9,36.7,25.6,36.4,16.7,21.6,17.7,26.4,28.6,32.1,31.8,35.7,22.5,21.8,19.8,26.0,23.2,20.1,,13.9,17.4,21.6,28.4,35.9,36.7,24.4
03-21,17.6,28.2,22.5,35.5,28.8,22.2,27.6,18.5,26.5,34.5,35.7,37.3,29.2,24.6,17.2,14.1,20.5,18.7,,14.1,17.5,20.6,28.7,35.6,37.3,25.5
03-22,15.6,29.5,16.2,27.2,26.9,15.3,32.8,7.0,21.5,33.5,24.0,33.2,31.3,24.0,22.1,16.1,20.2,18.4,,7.0,15.5,18.6,27.2,32.9,33.5,23.0
03-23,20.2,29.3,22.6,20.5,18.0,16.3,36.5,4.4,23.8,27.5,19.5,28.3,26.9,25.2,23.3,17.1,28.0,14.4,,4.4,15.7,19.5,26.7,28.6,36.5,23.0
03-24,26.2,31.6,31.9,19.3,20.8,21.5,36.7,3.4,28.3,25.3,23.1,29.3,25.8,24.1,26.5,17.6,33.6,10.5,,3.4,15.5,21.7,28.1,32.4,36.7,25.6
03-25,30.0,34.1,32.7,18.1,22.0,17.1,37.7,12.9,30.7,23.2,15.8,27.9,22.4,24.2,25.5,16.9,38.4,3.4,,3.4,14.9,18.5,29.8,35.2,38.4,23.7
03-26,17.1,34.2,31.3,9.4,18.8,16.7,24.1,25.2,26.5,33.7,13.0,25.3,13.6,30.0,19.3,18.0,40.6,-0.9,,-0.9,12.0,17.2,26.4,33.9,40.6,21.7
03-27,22.4,28.9,17.2,16.9,21.0,21.6,27.4,27.8,18.7,37.5,24.0,26.2,21.3,33.2,12.1,23.5,41.8,5.1,,5.1,15.5,21.0,27.3,34.5,41.8,23.0
03-28,27.1,20.8,19.8,26.4,27.5,15.9,32.7,31.0,21.5,39.1,24.8,25.4,24.0,31.7,15.7,31.6,36.3,16.8,,15.7,16.5,21.8,30.7,33.8,39.1,25.9
03-29,26.2,15.6,28.2,17.2,33.4,17.9,32.5,31.6,30.0,37.3,20.0,31.2,26.2,20.4,18.7,25.1,30.0,25.3,,15.6,17.7,20.9,30.0,32.8,37.3,26.2
03-30,21.1,19.5,21.1,12.0,34.2,28.6,37.0,30.1,25.0,37.5,17.9,31.1,30.2,17.4,23.4,10.3,28.1,17.1,,10.3,15.5,19.7,30.0,35.0,37.5,24.2
03-31,23.7,29.7,7.7,19.2,26.2,35.5,40.8,32.2,19.0,38.8,22.9,29.8,35.1,20.2,31.9,21.0,26.3,17.6,,7.7,18.6,21.2,31.7,36.5,40.8,26.2
04-01,24.2,33.3,13.8,13.5,16.1,37.9,28.8,29.4,20.5,28.3,22.2,29.7,34.8,26.8,32.5,30.6,26.4,25.2,,13.5,15.4,24.3,29.7,33.8,37.9,27.6
04-02,23.5,33.6,23.3,23.9,16.5,38.8,22.2,28.0,15.1,18.1,27.6,26.7,27.5,29.7,11.7,37.6,31.0,27.7,,11.7,16.1,23.3,28.0,34.8,38.8,27.1
04-03,31.5,33.3,19.6,20.7,18.8,17.0,29.7,32.1,16.0,18.0,33.0,22.5,18.5,29.8,12.0,39.6,30.4,21.4,,12.0,16.7,18.9,30.4,33.1,39.6,22.0
04-04,36.5,37.9,24.8,18.0,21.7,23.9,35.2,34.9,19.9,27.0,33.9,14.1,30.6,31.3,26.2,41.0,29.7,8.8,,8.8,16.8,24.0,33.7,36.9,41.0,28.3
04-05,26.1,36.8,22.3,16.6,22.1,34.1,33.9,31.6,20.7,34.7,28.2,25.6,31.5,33.3,29.7,37.3,21.4,6.1,,6.1,19.4,22.6,33.2,35.3,37.3,29.0
04-06,20.8,35.0,21.3,25.4,13.5,27.2,17.8,28.6,23.2,31.7,36.0,34.0,34.3,31.8,28.6,20.8,19.9,11.4,,11.4,16.5,20.9,31.4,34.5,36.0,26.3
04-07,27.3,35.0,18.7,31.6,20.2,24.6,24.3,29.5,30.1,28.8,38.5,37.8,33.8,32.4,32.4,30.9,28.2,24.0,,18.7,22.9,27.4,32.3,35.8,38.5,29.8
04-08,31.7,34.0,18.4,26.6,27.1,23.1,33.1,27.1,36.5,22.6,37.4,30.7,25.8,39.0,34.0,31.9,36.1,30.0,,18.4,22.9,27.1,33.9,36.8,39.0,31.2
04-09,36.2,31.4,21.4,25.5,29.0,19.6,37.9,18.6,39.9,23.5,35.7,16.3,27.8,34.0,33.7,28.2,33.1,33.9,,16.3,19.3,25.7,33.8,36.7,39.9,30.2
04-10,33.5,14.5,19.0,29.3,29.0,18.4,39.8,23.9,36.3,29.7,33.4,22.6,36.7,21.7,32.1,33.1,21.6,36.8,,14.5,18.8,22.8,33.4,36.8,39.8,29.5
04-11,30.5,18.3,17.5,28.7,35.5,25.6,37.8,29.1,38.5,34.8,32.8,30.7,42.1,18.6,31.0,31.2,20.3,41.8,,17.5,18.5,28.7,34.6,39.5,42.1,30.9
04-12,37.7,22.4,28.0,29.2,34.6,28.2,23.7,29.1,36.1,31.3,35.0,35.6,26.4,17.3,19.0,26.8,12.5,40.6,,12.5,18.5,26.4,34.3,36.6,40.6,28.6
04-13,40.5,25.6,32.3,31.3,23.8,26.0,21.7,27.1,23.7,35.0,37.3,39.9,16.8,22.2,11.5,24.8,9.4,28.9,,9.4,15.2,23.7,31.0,38.1,40.5,25.8
04-14,37.0,32.4,37.4,30.5,26.2,20.4,24.4,17.4,22.5,33.5,30.3,32.2,27.7,32.4,17.4,24.3,17.3,18.1,,17.3,17.4,22.7,32.0,34.5,37.4,26.9
04-15,34.7,33.5,31.1,25.5,33.1,27.1,24.4,21.4,32.0,15.6,22.5,30.1,32.1,32.8,25.7,22.2,26.4,22.5,,15.6,21.9,24.5,31.9,33.2,34.7,26.8
04-16,35.5,32.2,13.2,19.8,36.9,33.5,29.0,19.2,27.6,22.5,26.7,34.9,37.3,30.0,19.3,19.0,29.5,31.4,,13.2,19.2,22.9,32.1,35.9,37.3,29.2
04-17,24.2,34.8,24.0,28.9,37.9,36.3,31.7,13.2,32.7,30.1,21.9,38.4,17.8,30.3,22.5,19.0,29.5,35.2,,13.2,18.6,24.0,32.6,36.8,38.4,29.8
04-18,17.2,25.1,32.2,31.9,37.1,32.4,31.4,13.8,39.2,34.0,22.6,36.9,22.2,37.5,30.0,28.6,36.4,27.2,,13.8,20.7,27.3,33.9,37.2,39.2,31.7
04-19,21.7,21.5,36.5,33.0,38.7,25.1,31.5,24.7,36.7,30.9,30.6,29.0,31.5,40.3,28.7,27.7,35.9,14.1,,14.1,21.7,27.8,32.8,37.3,40.3,30.7
04-20,31.1,27.9,25.6,37.3,40.1,27.1,38.0,27.5,37.1,33.6,35.8,27.1,30.7,40.1,30.0,19.2,34.5,11.7,,11.7,23.7,27.5,35.7,38.6,40.1,30.9
04-21,35.9,28.4,21.5,38.9,34.0,24.9,42.4,28.6,38.5,35.0,36.6,23.7,36.7,33.6,33.4,23.8,37.0,22.1,,21.5,23.2,28.4,36.5,38.7,42.4,33.8
04-22,39.2,25.7,30.8,39.6,26.4,19.8,43.0,24.5,39.1,35.2,41.6,27.8,38.3,32.5,34.8,27.7,32.5,20.5,,19.8,23.3,27.7,38.0,40.2,43.0,32.5
04-23,36.3,26.9,32.1,41.8,28.5,21.2,45.1,19.1,22.5,31.9,31.6,34.8,36.7,36.4,32.7,28.5,24.5,23.9,,19.1,22.1,27.0,34.6,38.3,45.1,31.8
04-24,28.1,32.5,22.7,38.8,33.3,23.4,46.7,23.1,29.8,31.7,31.8,26.3,29.1,38.6,31.3,31.3,23.3,27.1,,22.7,23.2,27.2,31.8,38.6,46.7,30.5
04-25,31.7,34.2,22.3,29.3,32.0,25.9,41.5,30.4,35.8,29.5,26.4,25.5,36.1,40.5,36.3,37.1,25.6,26.4,,22.3,25.6,26.7,35.7,38.1,41.5,31.1
04-26,37.6,35.8,24.0,20.8,31.8,17.5,38.1,33.8,27.3,29.5,27.3,26.8,38.1,38.1,39.5,29.2,32.0,33.6,,17.5,23.0,27.5,35.6,38.1,39.5,31.9
04-27,40.7,40.2,30.0,24.2,38.7,20.3,23.3,37.9,21.6,32.2,28.9,21.7,40.2,37.4,41.1,27.6,37.2,33.9,,20.3,21.7,27.7,37.9,40.4,41.1,33.0
04-28,35.0,43.3,38.4,35.4,27.2,30.0,24.9,42.0,17.3,36.2,27.4,18.8,42.6,36.4,39.6,33.6,37.9,34.9,,17.3,23.1,30.4,37.7,42.2,43.3,35.2
04-29,36.0,46.6,41.0,34.0,18.5,19.0,30.9,41.2,22.0,42.4,24.7,22.9,37.7,29.5,43.8,41.7,27.7,41.7,,18.5,21.1,27.9,41.2,42.8,46.6,35.0
04-30,37.8,45.4,29.3,37.0,22.8,16.3,38.6,33.7,24.9,41.3,24.9,28.7,28.2,27.4,44.1,46.2,29.4,43.3,,16.3,24.2,28.3,38.5,44.5,46.2,31.6
05-01,36.3,41.0,19.4,37.0,23.5,18.7,37.2,19.7,34.9,40.5,27.0,33.3,28.0,20.5,40.8,46.2,32.4,43.4,,18.7,19.6,27.1,37.1,41.7,46.2,34.1
05-02,37.6,40.2,24.3,33.8,23.5,25.2,40.6,26.6,41.4,42.6,30.1,33.7,29.4,26.8,37.3,36.7,34.8,39.5,,23.5,24.9,29.4,37.6,40.9,42.6,34.3
05-03,36.7,29.9,28.2,32.9,32.9,30.9,42.4,34.7,45.3,38.1,36.6,37.9,32.8,33.7,36.6,31.9,29.2,40.3,,28.2,29.7,32.8,36.7,40.9,45.3,34.2
05-04,34.2,25.5,34.2,33.3,30.6,28.2,41.7,35.7,45.8,38.1,40.4,42.2,37.3,35.8,31.7,32.2,29.2,37.0,,25.5,28.9,32.3,37.3,41.9,45.8,34.9
05-05,31.7,27.0,38.9,38.8,34.5,35.2,33.0,37.3,43.6,36.3,43.9,45.3,41.3,38.5,36.1,36.2,36.4,29.8,,27.0,31.1,35.3,38.7,43.7,45.3,36.4
05-06,34.0,27.9,38.9,41.4,21.7,40.5,30.7,34.1,36.4,34.4,35.1,42.0,45.6,37.3,40.7,42.4,41.7,28.0,,21.7,27.9,34.1,40.7,42.1,45.6,36.9
05-07,37.8,33.7,33.7,39.6,22.7,44.1,33.8,32.9,28.3,33.2,32.3,41.5,45.8,32.8,34.3,45.3,40.0,29.6,,22.7,29.2,32.9,39.5,44.5,45.8,33.8
05-08,36.3,39.0,32.0,33.0,32.3,40.7,37.3,33.2,28.8,32.9,33.1,39.0,45.2,30.0,35.8,32.7,34.5,33.3,,28.8,31.4,32.9,36.3,39.5,45.2,33.2
05-09,32.2,41.4,31.3,32.6,34.9,27.6,42.6,37.6,30.5,28.2,35.1,39.0,46.9,27.0,36.3,29.0,26.4,38.1,,26.4,27.4,30.6,37.4,41.7,46.9,33.8
05-10,31.6,44.9,31.0,36.2,33.5,26.0,43.8,39.0,30.5,27.3,26.6,38.2,44.5,30.4,41.5,27.3,29.8,38.5,,26.0,27.1,30.4,38.5,44.0,44.9,32.6
05-11,37.8,47.3,40.0,42.8,27.2,27.4,39.4,40.1,23.9,31.7,29.6,41.7,34.9,36.0,42.5,28.5,35.3,37.0,,23.9,27.3,32.0,40.0,42.6,47.3,36.5
05-12,44.1,48.5,29.0,40.8,25.4,34.8,38.8,44.2,21.1,39.1,37.3,43.9,32.8,41.4,42.7,35.4,31.2,36.8,,21.1,28.0,34.9,41.3,44.1,48.5,38.0
05-13,44.2,47.6,28.5,35.2,24.8,38.8,39.6,46.8,26.4,38.1,44.2,39.6,32.2,43.6,36.6,42.3,33.5,38.3,,24.8,27.9,35.3,42.0,45.0,47.6,38.5
05-14,44.6,42.5,34.4,38.5,28.7,38.4,43.0,48.1,33.6,34.8,45.2,36.7,35.7,43.3,37.7,44.5,40.8,37.6,,28.7,34.2,36.8,43.0,44.8,48.1,38.4
05-15,44.1,41.1,35.2,39.2,33.2,40.0,45.6,44.4,40.1,28.4,36.3,37.9,39.6,43.5,36.3,43.6,45.5,41.0,,28.4,34.6,38.1,43.3,44.7,45.6,40.0
05-16,46.6,42.6,41.4,41.6,36.8,34.5,43.7,43.3,43.3,28.6,33.6,32.7,43.8,42.7,39.1,44.2,47.4,40.8,,28.6,33.3,39.3,43.3,44.9,47.4,42.1
05-17,48.0,42.2,45.2,46.8,42.5,28.5,42.6,40.4,44.8,36.0,34.4,24.9,42.4,30.5,45.7,39.8,44.6,42.3,,24.9,29.9,39.9,44.4,46.1,48.0,42.4
05-18,48.1,44.3,47.0,50.2,35.8,29.1,38.9,34.3,45.3,35.2,37.5,23.3,37.9,30.4,48.4,43.5,44.4,40.8,,23.3,30.0,36.0,44.4,48.2,50.2,39.9
05-19,47.8,46.0,49.2,46.0,35.8,30.4,37.0,33.8,41.5,33.9,40.6,26.8,37.5,28.6,44.6,43.6,41.9,40.5,,26.8,29.9,35.9,43.4,46.6,49.2,40.6
05-20,48.6,47.8,49.2,44.1,39.6,31.7,42.2,34.8,42.1,34.4,41.4,32.4,39.0,28.6,32.8,44.8,28.9,43.3,,28.6,30.9,34.4,43.2,48.0,49.2,40.5
05-21,47.0,38.8,33.7,42.4,41.4,35.8,49.8,37.5,40.5,35.6,34.1,33.1,42.4,29.5,36.7,36.3,24.6,44.5,,24.6,32.0,35.6,41.3,45.3,49.8,37.1
05-22,43.3,26.2,28.6,42.7,32.7,36.9,50.2,43.6,42.0,32.8,29.4,37.8,37.5,29.7,40.3,34.2,29.3,42.8,,26.2,29.1,32.7,41.8,43.4,50.2,37.2
05-23,40.3,28.5,29.3,40.1,30.7,33.5,34.3,46.3,39.2,32.7,33.1,42.1,37.6,29.2,32.5,28.2,31.9,41.0,,28.2,29.0,32.0,39.0,41.3,46.3,33.3
05-24,44.1,32.1,30.7,38.8,25.8,31.8,32.5,41.7,39.8,34.5,34.1,45.7,44.9,32.4,32.1,33.1,33.0,40.8,,25.8,31.5,32.4,39.7,44.3,45.7,33.6
05-25,47.4,40.0,31.3,37.8,32.5,34.9,40.2,45.3,43.7,36.4,34.5,37.9,48.9,33.4,37.8,38.8,39.8,40.6,,31.3,33.2,36.6,40.2,45.9,48.9,38.3
05-26,50.6,43.1,32.0,36.1,40.7,37.0,34.6,45.5,46.0,35.5,34.2,37.4,47.7,38.2,44.5,41.1,46.5,37.9,,32.0,34.5,37.1,44.3,46.8,50.6,39.5
05-27,42.4,47.3,35.2,39.7,46.0,33.8,29.4,42.6,49.1,38.1,35.4,36.5,43.9,33.1,46.6,42.5,48.7,38.1,,29.4,33.6,36.7,43.8,47.7,49.1,41.0
05-28,29.7,46.3,41.1,40.8,44.0,34.5,35.4,35.4,49.1,36.9,37.8,39.0,40.6,33.9,49.6,46.3,44.2,40.5,,29.7,34.3,37.0,43.7,47.2,49.6,40.6
05-29,31.9,37.8,36.7,41.4,33.1,32.5,41.7,34.0,47.5,38.4,39.5,41.1,40.7,35.2,50.4,44.8,34.5,44.0,,31.9,32.9,35.3,41.4,45.7,50.4,38.9
05-30,37.8,38.5,37.8,42.3,35.3,27.9,45.0,34.0,43.7,44.6,42.1,44.3,44.7,36.1,49.6,40.7,29.7,43.0,,27.9,32.7,37.8,43.6,44.8,49.6,41.4
05-31,41.0,43.4,42.6,41.0,43.7,35.4,48.3,36.0,45.3,48.4,41.8,45.3,48.9,38.1,47.4,43.5,29.7,44.2,,29.7,35.8,41.1,45.2,48.3,48.9,43.4
06-01,47.9,46.8,47.8,42.2,38.3,44.7,50.4,40.1,43.8,48.5,43.6,43.0,41.1,39.9,51.3,48.0,34.8,40.7,,34.8,39.4,41.2,47.7,49.1,51.3,43.7
06-02,52.7,44.8,45.3,40.6,43.5,36.8,47.4,48.6,48.4,48.3,47.6,44.4,43.5,42.8,52.9,50.3,41.4,38.5,,36.8,40.0,43.5,48.2,51.0,52.9,45.0
06-03,50.1,46.1,40.0,42.3,46.6,34.3,52.1,47.2,48.6,46.1,47.6,47.7,49.5,41.2,53.0,52.8,45.9,40.6,,34.3,40.4,45.9,48.5,52.3,53.0,46.9
06-04,52.0,49.4,33.2,44.0,49.9,42.3,54.4,45.6,46.0,45.6,49.4,49.6,52.5,44.2,51.3,55.8,47.1,40.4,,33.2,41.7,45.6,49.9,53.1,55.8,48.2
06-05,52.8,50.8,37.7,41.6,50.3,48.7,45.6,45.3,46.1,40.6,51.6,51.3,53.8,46.5,53.6,54.1,46.1,44.7,,37.7,41.3,45.7,51.3,53.7,54.1,47.6
06-06,55.6,34.4,39.1,38.1,54.4,44.4,39.0,47.7,46.0,40.2,50.1,49.3,51.3,44.4,38.2,55.0,45.5,45.3,,34.4,38.2,40.6,49.1,54.6,55.6,45.4
06-07,53.3,30.5,34.1,34.3,54.1,40.8,45.0,50.8,48.0,40.3,46.8,51.0,52.0,47.8,30.9,56.0,45.7,42.9,,30.5,33.1,41.0,50.6,53.6,56.0,46.2
06-08,43.9,37.6,34.7,37.8,48.2,41.9,52.0,53.3,40.3,45.7,49.9,52.0,51.6,34.6,26.8,51.2,48.7,41.8,,26.8,34.7,40.4,49.8,52.0,53.3,44.8
06-09,40.6,45.2,40.9,38.8,53.0,35.7,44.7,56.2,44.0,45.9,55.2,51.8,54.4,34.6,33.7,52.6,53.5,42.9,,33.7,35.4,41.1,52.5,54.7,56.2,44.9
06-10,45.6,50.4,44.5,36.8,45.4,39.7,35.7,56.4,49.5,44.9,54.6,50.8,46.8,43.2,40.9,46.5,56.9,42.1,,35.7,38.8,43.3,49.2,55.1,56.9,45.5
06-11,49.0,49.3,30.5,35.5,39.6,45.1,41.2,48.7,48.7,43.2,46.8,47.3,46.1,46.5,45.6,44.9,56.7,43.5,,30.5,38.3,43.7,47.2,49.1,56.7,45.8
06-12,52.0,46.4,34.5,37.9,35.3,45.1,46.9,52.4,44.8,46.4,46.5,37.6,52.3,46.9,52.8,53.2,57.3,40.8,,34.5,36.9,44.8,51.5,52.9,57.3,46.4
06-13,52.2,49.5,42.2,40.5,35.2,42.4,52.5,53.7,48.6,47.5,40.4,35.2,55.8,47.3,51.1,56.8,48.0,39.7,,35.2,38.4,42.2,51.0,54.3,56.8,47.8
06-14,45.0,52.2,48.7,38.0,39.7,43.1,50.9,47.0,38.3,46.5,45.2,44.6,56.9,43.7,47.0,59.6,38.2,41.7,,38.0,38.3,43.2,47.0,53.6,59.6,45.1
06-15,38.7,54.1,51.1,39.0,44.2,47.5,48.6,48.0,42.4,47.5,50.8,49.5,56.1,45.9,51.7,61.5,42.7,37.9,,37.9,38.9,44.4,50.7,54.7,61.5,47.7
